,REWS,P,X,Y,YLD,index,id,name,x,y,h,D
140,5.50154982831531,2044.4016393428858,291518.42664909153,6045815.14875722,17.90895836064368,7,7,T7,291518.42664909153,6045815.14875722,150.0,240.0
141,5.01200458019472,1443.7296198989213,290558.42664909153,6045095.14875722,12.64707147031455,8,8,T8,290558.42664909153,6045095.14875722,150.0,240.0
142,5.596166333520486,2160.4960912296365,288398.42664909153,6049415.14875722,18.925945759171615,9,9,T9,288398.42664909153,6049415.14875722,150.0,240.0
143,10.239001422245188,13218.590318098024,278318.42664909153,6031535.14875722,115.7948511865387,10,10,T10,278318.42664909153,6031535.14875722,150.0,240.0
144,6.277994520977602,3123.864778805304,287438.42664909153,6041255.14875722,27.36505546233446,11,11,T11,287438.42664909153,6041255.14875722,150.0,240.0
145,5.146101173163528,1608.2661394716486,281798.42664909153,6035255.14875722,14.08841138177164,12,12,T12,281798.42664909153,6035255.14875722,150.0,240.0
146,7.021123500853389,4384.24653882796,286958.42664909153,6048095.14875722,38.40599968013293,13,13,T13,286958.42664909153,6048095.14875722,150.0,240.0
147,7.642728239935962,5715.72388994283,283358.42664909153,6039575.14875722,50.06974127589919,14,14,T14,283358.42664909153,6039575.14875722,150.0,240.0
148,7.198551797533217,4764.297950316151,290558.42664909153,6049175.14875722,41.73525004476949,15,15,T15,290558.42664909153,6049175.14875722,150.0,240.0
149,6.278421383827343,3124.5831889814185,284558.42664909153,6042575.14875722,27.371348735477227,16,16,T16,284558.42664909153,6042575.14875722,150.0,240.0
150,5.323917157295538,1826.4463520016252,282398.42664909153,6044975.14875722,15.999670043534238,17,17,T17,282398.42664909153,6044975.14875722,150.0,240.0
151,10.239453336288637,13219.644633561391,274958.42664909153,6033095.14875722,115.80408698999778,18,18,T18,274958.42664909153,6033095.14875722,150.0,240.0
152,8.71738373045035,8452.370491277565,279518.42664909153,6037775.14875722,74.04276550359147,19,19,T19,279518.42664909153,6037775.14875722,150.0,240.0
153,8.885941621021008,8915.56757456573,278078.42664909153,6034535.14875722,78.1003719531958,20,20,T20,278078.42664909153,6034535.14875722,150.0,240.0
154,6.645745243773317,3742.7892452704923,277838.42664909153,6036095.14875722,32.78683378856952,21,21,T21,277838.42664909153,6036095.14875722,150.0,240.0
155,6.74253153575801,3905.680574680731,286238.42664909153,6044495.14875722,34.2137618342032,22,22,T22,286238.42664909153,6044495.14875722,150.0,240.0
